block_id,original_index
-1,0
0,1
1,2
1,3
2,4
1,5
-1,6
-1,7
-1,8
3,9
4,10
16,11
3,12
3,13
3,14
3,15
2,16
3,17
2,18
2,19
3,20
2,21
34,22
2,23
2,24
2,25
2,26
3,27
35,28
2,29
2,30
2,31
2,32
3,33
2,34
-1,35
36,36
-1,37
0,38
0,39
0,40
-1,41
-1,42
37,43
38,44
38,45
30,46
38,47
30,48
38,49
13,50
13,51
-1,52
16,53
13,54
16,55
-1,56
30,57
-1,58
14,59
38,60
17,61
16,62
-1,63
13,64
-1,65
-1,66
39,67
18,68
39,69
18,70
-1,71
18,72
2,73
32,74
38,75
35,76
27,77
30,78
30,79
-1,80
16,81
19,82
-1,83
5,84
30,85
16,86
18,87
-1,88
18,89
-1,90
-1,91
16,92
11,93
19,94
32,95
-1,96
27,97
14,98
16,99
11,100
18,101
16,102
18,103
19,104
-1,105
-1,106
5,107
-1,108
-1,109
38,110
-1,111
16,112
16,113
13,114
11,115
0,116
27,117
14,118
16,119
19,120
19,121
19,122
32,123
-1,124
5,125
-1,126
14,127
30,128
13,129
13,130
18,131
11,132
-1,133
5,134
38,135
36,136
36,137
13,138
13,139
-1,140
16,141
19,142
19,143
35,144
5,145
36,146
30,147
26,148
-1,149
18,150
16,151
18,152
19,153
19,154
-1,155
38,156
38,157
13,158
-1,159
32,160
19,161
32,162
-1,163
17,164
30,165
26,166
16,167
16,168
16,169
18,170
-1,171
22,172
17,173
30,174
30,175
13,176
16,177
-1,178
16,179
32,180
32,181
32,182
14,183
14,184
13,185
18,186
18,187
16,188
16,189
18,190
19,191
32,192
-1,193
-1,194
-1,195
38,196
30,197
14,198
13,199
11,200
19,201
16,202
18,203
16,204
40,205
27,206
27,207
38,208
14,209
30,210
-1,211
-1,212
16,213
18,214
18,215
16,216
18,217
3,218
35,219
14,220
17,221
14,222
-1,223
19,224
13,225
13,226
16,227
11,228
32,229
22,230
22,231
14,232
14,233
36,234
-1,235
19,236
