block_id,original_index
57,0
57,1
57,2
57,3
57,4
3,5
57,6
65,7
57,8
57,9
57,10
3,11
3,12
57,13
3,14
3,15
3,16
3,17
52,18
21,19
52,20
84,21
108,22
21,23
108,24
113,25
52,26
52,27
17,28
26,29
34,30
27,31
27,32
-1,33
34,34
21,35
17,36
84,37
21,38
52,39
52,40
34,41
52,42
84,43
-1,44
31,45
90,46
34,47
-1,48
114,49
107,50
84,51
84,52
90,53
101,54
34,55
107,56
12,57
27,58
34,59
25,60
68,61
34,62
111,63
25,64
113,65
25,66
27,67
113,68
113,69
34,70
34,71
26,72
113,73
84,74
34,75
76,76
107,77
99,78
107,79
76,80
34,81
95,82
107,83
99,84
52,85
34,86
107,87
107,88
113,89
113,90
-1,91
90,92
-1,93
-1,94
111,95
111,96
-1,97
111,98
116,99
76,100
76,101
111,102
-1,103
111,104
116,105
90,106
72,107
101,108
69,109
2,110
117,111
49,112
49,113
33,114
99,115
28,116
106,117
68,118
101,119
76,120
-1,121
114,122
31,123
31,124
104,125
104,126
96,127
101,128
111,129
84,130
-1,131
2,132
16,133
28,134
62,135
-1,136
113,137
111,138
111,139
45,140
61,141
69,142
114,143
49,144
68,145
99,146
-1,147
111,148
99,149
69,150
76,151
116,152
114,153
-1,154
98,155
84,156
107,157
31,158
90,159
90,160
76,161
49,162
111,163
49,164
69,165
76,166
69,167
-1,168
84,169
107,170
76,171
76,172
31,173
84,174
16,175
45,176
69,177
-1,178
10,179
11,180
7,181
-1,182
106,183
94,184
100,185
60,186
62,187
106,188
12,189
106,190
95,191
86,192
94,193
22,194
98,195
106,196
24,197
71,198
96,199
49,200
80,201
30,202
86,203
74,204
114,205
76,206
114,207
106,208
28,209
28,210
106,211
15,212
86,213
22,214
104,215
105,216
61,217
28,218
67,219
77,220
12,221
104,222
79,223
114,224
62,225
96,226
86,227
32,228
32,229
-1,230
95,231
95,232
105,233
104,234
62,235
47,236
104,237
114,238
95,239
76,240
106,241
115,242
62,243
95,244
106,245
74,246
104,247
7,248
106,249
62,250
28,251
-1,252
54,253
74,254
54,255
80,256
96,257
69,258
114,259
106,260
-1,261
61,262
86,263
32,264
88,265
104,266
111,267
69,268
28,269
106,270
36,271
105,272
7,273
86,274
105,275
68,276
98,277
38,278
88,279
-1,280
74,281
92,282
74,283
77,284
7,285
76,286
62,287
62,288
20,289
88,290
76,291
7,292
98,293
69,294
61,295
61,296
15,297
53,298
14,299
67,300
51,301
-1,302
88,303
28,304
88,305
10,306
105,307
12,308
41,309
24,310
32,311
115,312
109,313
53,314
67,315
48,316
94,317
46,318
48,319
41,320
112,321
48,322
-1,323
67,324
70,325
71,326
70,327
48,328
71,329
55,330
46,331
-1,332
36,333
100,334
104,335
43,336
70,337
32,338
71,339
70,340
53,341
-1,342
55,343
-1,344
96,345
64,346
14,347
104,348
112,349
80,350
53,351
41,352
41,353
55,354
94,355
24,356
46,357
46,358
112,359
112,360
15,361
115,362
96,363
-1,364
106,365
62,366
13,367
6,368
48,369
115,370
71,371
48,372
55,373
36,374
78,375
54,376
115,377
61,378
104,379
-1,380
13,381
104,382
-1,383
51,384
24,385
112,386
100,387
36,388
-1,389
78,390
79,391
64,392
66,393
112,394
66,395
55,396
70,397
33,398
-1,399
-1,400
91,401
15,402
54,403
47,404
47,405
-1,406
106,407
70,408
88,409
80,410
112,411
71,412
30,413
70,414
-1,415
41,416
104,417
106,418
6,419
66,420
-1,421
55,422
-1,423
88,424
94,425
41,426
70,427
48,428
53,429
48,430
91,431
54,432
94,433
47,434
46,435
33,436
-1,437
55,438
94,439
51,440
41,441
41,442
55,443
112,444
112,445
-1,446
-1,447
55,448
22,449
80,450
115,451
71,452
51,453
-1,454
112,455
66,456
71,457
112,458
48,459
47,460
88,461
112,462
55,463
88,464
6,465
24,466
46,467
112,468
41,469
112,470
54,471
36,472
61,473
70,474
80,475
112,476
53,477
67,478
32,479
32,480
66,481
71,482
115,483
115,484
82,485
77,486
74,487
77,488
13,489
6,490
13,491
32,492
48,493
71,494
41,495
55,496
82,497
15,498
104,499
-1,500
80,501
46,502
8,503
41,504
112,505
41,506
54,507
79,508
91,509
91,510
4,511
77,512
13,513
33,514
67,515
115,516
41,517
71,518
112,519
46,520
89,521
18,522
39,523
109,524
47,525
35,526
87,527
44,528
29,529
93,530
110,531
-1,532
51,533
115,534
115,535
-1,536
58,537
58,538
47,539
59,540
109,541
18,542
89,543
115,544
4,545
79,546
59,547
-1,548
18,549
23,550
109,551
89,552
56,553
75,554
81,555
-1,556
81,557
83,558
47,559
18,560
23,561
100,562
82,563
18,564
56,565
92,566
92,567
-1,568
19,569
58,570
110,571
93,572
103,573
78,574
115,575
82,576
39,577
63,578
23,579
58,580
15,581
-1,582
-1,583
35,584
89,585
94,586
60,587
81,588
115,589
36,590
-1,591
18,592
89,593
56,594
-1,595
60,596
81,597
81,598
47,599
18,600
58,601
58,602
23,603
47,604
78,605
83,606
92,607
44,608
29,609
103,610
115,611
94,612
58,613
1,614
82,615
78,616
78,617
-1,618
5,619
5,620
85,621
40,622
115,623
94,624
115,625
36,626
-1,627
20,628
100,629
29,630
93,631
85,632
94,633
115,634
94,635
-1,636
20,637
-1,638
110,639
20,640
87,641
29,642
75,643
51,644
8,645
94,646
-1,647
58,648
29,649
58,650
15,651
58,652
47,653
109,654
59,655
56,656
83,657
83,658
81,659
115,660
4,661
58,662
1,663
100,664
-1,665
42,666
63,667
110,668
89,669
37,670
20,671
37,672
24,673
56,674
19,675
92,676
-1,677
18,678
110,679
83,680
59,681
94,682
115,683
19,684
20,685
109,686
36,687
109,688
15,689
92,690
103,691
92,692
92,693
110,694
-1,695
92,696
58,697
42,698
100,699
75,700
73,701
59,702
36,703
65,704
35,705
39,706
-1,707
103,708
51,709
39,710
58,711
63,712
58,713
23,714
-1,715
-1,716
79,717
65,718
44,719
44,720
87,721
102,722
102,723
-1,724
-1,725
75,726
110,727
57,728
73,729
63,730
-1,731
92,732
73,733
85,734
63,735
103,736
102,737
110,738
110,739
73,740
102,741
75,742
75,743
103,744
85,745
102,746
65,747
57,748
92,749
110,750
75,751
63,752
-1,753
110,754
110,755
85,756
85,757
73,758
110,759
-1,760
75,761
75,762
-1,763
75,764
102,765
64,766
-1,767
63,768
89,769
87,770
75,771
64,772
89,773
85,774
-1,775
64,776
65,777
110,778
85,779
97,780
-1,781
58,782
86,783
86,784
22,785
45,786
72,787
84,788
98,789
-1,790
-1,791
98,792
95,793
86,794
95,795
95,796
88,797
88,798
96,799
80,800
66,801
80,802
87,803
87,804
21,805
101,806
10,807
95,808
22,809
67,810
80,811
114,812
88,813
80,814
80,815
66,816
26,817
26,818
72,819
101,820
11,821
11,822
11,823
61,824
61,825
22,826
88,827
26,828
-1,829
101,830
98,831
95,832
22,833
22,834
22,835
-1,836
-1,837
16,838
11,839
95,840
86,841
96,842
-1,843
52,844
72,845
72,846
-1,847
-1,848
104,849
95,850
52,851
26,852
72,853
106,854
95,855
61,856
77,857
104,858
-1,859
72,860
-1,861
98,862
10,863
77,864
74,865
67,866
52,867
26,868
114,869
116,870
114,871
-1,872
114,873
95,874
88,875
67,876
52,877
26,878
99,879
99,880
99,881
101,882
98,883
105,884
61,885
-1,886
80,887
101,888
84,889
-1,890
114,891
96,892
96,893
61,894
-1,895
67,896
14,897
33,898
26,899
-1,900
84,901
98,902
118,903
116,904
38,905
86,906
105,907
106,908
106,909
106,910
67,911
52,912
111,913
111,914
99,915
118,916
118,917
7,918
105,919
105,920
95,921
106,922
61,923
22,924
88,925
66,926
67,927
107,928
99,929
99,930
98,931
105,932
86,933
86,934
106,935
96,936
61,937
80,938
66,939
66,940
-1,941
101,942
98,943
86,944
28,945
86,946
106,947
61,948
106,949
-1,950
66,951
21,952
21,953
-1,954
-1,955
-1,956
101,957
98,958
-1,959
-1,960
48,961
70,962
30,963
-1,964
82,965
109,966
79,967
59,968
59,969
-1,970
92,971
35,972
92,973
37,974
103,975
75,976
-1,977
48,978
67,979
50,980
100,981
30,982
54,983
19,984
79,985
42,986
79,987
83,988
39,989
19,990
37,991
87,992
63,993
73,994
-1,995
63,996
48,997
51,998
78,999
30,1000
81,1001
42,1002
79,1003
79,1004
83,1005
5,1006
92,1007
-1,1008
93,1009
85,1010
103,1011
80,1012
70,1013
66,1014
80,1015
70,1016
30,1017
82,1018
82,1019
79,1020
42,1021
56,1022
37,1023
87,1024
92,1025
93,1026
-1,1027
88,1028
80,1029
66,1030
48,1031
9,1032
30,1033
46,1034
100,1035
100,1036
103,1037
5,1038
63,1039
-1,1040
63,1041
63,1042
93,1043
73,1044
103,1045
80,1046
66,1047
41,1048
-1,1049
109,1050
109,1051
42,1052
42,1053
20,1054
-1,1055
19,1056
92,1057
110,1058
103,1059
103,1060
75,1061
93,1062
63,1063
80,1064
80,1065
88,1066
67,1067
33,1068
48,1069
50,1070
41,1071
81,1072
41,1073
81,1074
109,1075
59,1076
59,1077
-1,1078
92,1079
103,1080
110,1081
63,1082
-1,1083
93,1084
85,1085
93,1086
93,1087
77,1088
66,1089
70,1090
70,1091
51,1092
109,1093
109,1094
-1,1095
1,1096
-1,1097
40,1098
89,1099
103,1100
103,1101
-1,1102
67,1103
70,1104
70,1105
78,1106
23,1107
63,1108
89,1109
73,1110
93,1111
93,1112
93,1113
-1,1114
70,1115
80,1116
50,1117
50,1118
48,1119
71,1120
79,1121
79,1122
79,1123
20,1124
64,1125
-1,1126
59,1127
92,1128
103,1129
93,1130
93,1131
102,1132
64,1133
65,1134
66,1135
-1,1136
50,1137
43,1138
71,1139
115,1140
81,1141
60,1142
100,1143
100,1144
-1,1145
-1,1146
35,1147
85,1148
53,1149
50,1150
60,1151
81,1152
23,1153
109,1154
42,1155
42,1156
109,1157
109,1158
18,1159
-1,1160
35,1161
35,1162
-1,1163
53,1164
33,1165
50,1166
71,1167
50,1168
81,1169
-1,1170
82,1171
100,1172
91,1173
100,1174
109,1175
19,1176
35,1177
63,1178
73,1179
93,1180
67,1181
115,1182
71,1183
82,1184
94,1185
30,1186
42,1187
59,1188
44,1189
93,1190
71,1191
-1,1192
-1,1193
30,1194
100,1195
100,1196
109,1197
