block_id,original_index
43,0
43,1
43,2
43,3
44,4
44,5
44,6
44,7
26,8
26,9
26,10
26,11
17,12
60,13
17,14
60,15
60,16
46,17
46,18
55,19
55,20
75,21
11,22
11,23
102,24
75,25
-1,26
86,27
106,28
86,29
101,30
86,31
106,32
86,33
109,34
109,35
109,36
88,37
88,38
88,39
88,40
88,41
88,42
88,43
83,44
81,45
81,46
-1,47
-1,48
6,49
16,50
12,51
2,52
90,53
25,54
86,55
47,56
8,57
58,58
17,59
35,60
82,61
48,62
48,63
48,64
29,65
29,66
38,67
14,68
2,69
12,70
33,71
74,72
99,73
32,74
35,75
26,76
26,77
17,78
57,79
-1,80
52,81
29,82
11,83
32,84
30,85
8,86
86,87
99,88
26,89
52,90
90,91
0,92
29,93
25,94
46,95
7,96
36,97
20,98
32,99
32,100
102,101
62,102
72,103
43,104
43,105
43,106
26,107
26,108
26,109
5,110
48,111
57,112
9,113
46,114
11,115
36,116
87,117
65,118
12,119
11,120
36,121
12,122
49,123
43,124
43,125
35,126
26,127
31,128
56,129
17,130
57,131
57,132
-1,133
7,134
12,135
15,136
47,137
56,138
59,139
11,140
66,141
49,142
43,143
43,144
43,145
63,146
26,147
60,148
17,149
17,150
27,151
60,152
69,153
57,154
48,155
46,156
7,157
3,158
91,159
3,160
6,161
13,162
18,163
14,164
14,165
44,166
31,167
17,168
17,169
74,170
6,171
46,172
29,173
55,174
46,175
16,176
89,177
20,178
12,179
7,180
53,181
40,182
40,183
35,184
5,185
5,186
17,187
27,188
31,189
10,190
17,191
29,192
69,193
46,194
20,195
99,196
28,197
40,198
40,199
5,200
5,201
-1,202
31,203
60,204
-1,205
21,206
55,207
-1,208
-1,209
57,210
53,211
29,212
33,213
-1,214
3,215
8,216
40,217
31,218
31,219
31,220
17,221
27,222
-1,223
7,224
55,225
16,226
3,227
56,228
56,229
108,230
73,231
73,232
59,233
8,234
40,235
5,236
44,237
48,238
13,239
13,240
74,241
11,242
7,243
12,244
12,245
33,246
18,247
72,248
44,249
40,250
31,251
17,252
12,253
27,254
31,255
31,256
16,257
16,258
54,259
85,260
20,261
11,262
12,263
4,264
4,265
99,266
10,267
40,268
44,269
40,270
31,271
17,272
31,273
3,274
82,275
52,276
48,277
20,278
49,279
68,280
25,281
89,282
20,283
13,284
72,285
99,286
72,287
44,288
26,289
17,290
31,291
62,292
21,293
85,294
29,295
7,296
29,297
67,298
85,299
105,300
12,301
36,302
18,303
50,304
99,305
44,306
44,307
35,308
49,309
41,310
28,311
86,312
34,313
82,314
10,315
48,316
5,317
85,318
25,319
25,320
25,321
25,322
32,323
-1,324
17,325
77,326
34,327
0,328
98,329
98,330
108,331
