block_id,original_index
10,0
10,1
18,2
18,3
11,4
10,5
10,6
12,7
10,8
10,9
10,10
11,11
10,12
11,13
10,14
18,15
10,16
10,17
10,18
10,19
10,20
51,21
10,22
51,23
41,24
84,25
149,26
84,27
29,28
51,29
47,30
4,31
31,32
99,33
15,34
19,35
12,36
229,37
127,38
127,39
41,40
23,41
48,42
86,43
35,44
48,45
4,46
69,47
29,48
84,49
13,50
252,51
30,52
30,53
120,54
19,55
16,56
90,57
96,58
60,59
0,60
20,61
55,62
99,63
51,64
55,65
55,66
99,67
35,68
84,69
74,70
62,71
6,72
19,73
33,74
0,75
6,76
41,77
60,78
51,79
41,80
189,81
41,82
35,83
31,84
44,85
62,86
41,87
231,88
35,89
15,90
35,91
133,92
0,93
40,94
208,95
91,96
55,97
21,98
93,99
51,100
252,101
35,102
62,103
41,104
229,105
143,106
74,107
229,108
231,109
41,110
229,111
229,112
252,113
32,114
6,115
28,116
6,117
120,118
51,119
189,120
33,121
33,122
48,123
229,124
47,125
155,126
86,127
195,128
189,129
155,130
60,131
48,132
0,133
19,134
6,135
6,136
6,137
47,138
231,139
127,140
127,141
8,142
86,143
143,144
81,145
55,146
86,147
143,148
8,149
96,150
48,151
33,152
74,153
51,154
36,155
79,156
6,157
6,158
15,159
55,160
84,161
252,162
229,163
33,164
31,165
51,166
62,167
252,168
155,169
29,170
33,171
48,172
12,173
19,174
36,175
28,176
21,177
36,178
256,179
33,180
81,181
31,182
41,183
80,184
149,185
41,186
229,187
33,188
6,189
28,190
28,191
15,192
85,193
36,194
127,195
229,196
84,197
35,198
7,199
44,200
208,201
229,202
83,203
229,204
69,205
127,206
127,207
69,208
133,209
51,210
41,211
229,212
231,213
29,214
189,215
133,216
229,217
33,218
51,219
54,220
64,221
44,222
40,223
75,224
73,225
36,226
127,227
231,228
231,229
99,230
29,231
7,232
256,233
229,234
189,235
189,236
51,237
189,238
41,239
31,240
127,241
229,242
208,243
36,244
16,245
41,246
64,247
69,248
189,249
189,250
231,251
127,252
155,253
119,254
51,255
95,256
54,257
51,258
41,259
7,260
6,261
15,262
127,263
35,264
48,265
47,266
35,267
143,268
64,269
229,270
35,271
55,272
13,273
19,274
23,275
2,276
0,277
231,278
64,279
189,280
40,281
143,282
-1,283
-1,284
143,285
80,286
96,287
29,288
74,289
127,290
229,291
91,292
0,293
120,294
38,295
28,296
52,297
48,298
32,299
48,300
51,301
35,302
149,303
48,304
143,305
4,306
29,307
28,308
28,309
20,310
9,311
89,312
13,313
204,314
13,315
141,316
48,317
20,318
9,319
9,320
1,321
56,322
71,323
23,324
141,325
25,326
57,327
143,328
83,329
1,330
36,331
17,332
204,333
204,334
204,335
12,336
6,337
13,338
47,339
67,340
84,341
59,342
37,343
37,344
176,345
65,346
63,347
61,348
11,349
5,350
6,351
0,352
84,353
84,354
1,355
2,356
37,357
37,358
25,359
37,360
13,361
59,362
11,363
20,364
176,365
57,366
90,367
57,368
32,369
49,370
32,371
59,372
57,373
25,374
25,375
1,376
86,377
143,378
28,379
28,380
84,381
90,382
11,383
1,384
1,385
42,386
37,387
2,388
37,389
47,390
32,391
65,392
9,393
36,394
76,395
76,396
11,397
42,398
20,399
38,400
90,401
85,402
143,403
80,404
80,405
42,406
63,407
37,408
49,409
200,410
61,411
16,412
20,413
49,414
90,415
96,416
77,417
37,418
63,419
200,420
17,421
56,422
14,423
92,424
75,425
204,426
49,427
83,428
2,429
1,430
1,431
143,432
143,433
48,434
85,435
-1,436
2,437
9,438
11,439
77,440
110,441
49,442
1,443
90,444
1,445
56,446
57,447
38,448
2,449
2,450
75,451
57,452
11,453
1,454
8,455
1,456
75,457
14,458
63,459
1,460
14,461
2,462
1,463
92,464
1,465
75,466
92,467
204,468
14,469
59,470
11,471
74,472
19,473
14,474
176,475
37,476
37,477
77,478
50,479
1,480
59,481
77,482
8,483
49,484
75,485
25,486
42,487
57,488
63,489
115,490
42,491
76,492
63,493
8,494
1,495
65,496
200,497
11,498
1,499
71,500
1,501
8,502
42,503
42,504
13,505
204,506
76,507
1,508
84,509
9,510
9,511
49,512
59,513
1,514
143,515
49,516
59,517
84,518
8,519
1,520
11,521
12,522
6,523
79,524
26,525
65,526
49,527
48,528
1,529
204,530
29,531
90,532
77,533
37,534
76,535
76,536
32,537
84,538
74,539
17,540
11,541
11,542
207,543
144,544
177,545
266,546
235,547
26,548
177,549
228,550
148,551
273,552
274,553
226,554
128,555
110,556
217,557
171,558
279,559
225,560
207,561
78,562
18,563
241,564
247,565
239,566
171,567
110,568
244,569
171,570
107,571
207,572
207,573
235,574
207,575
279,576
280,577
158,578
226,579
237,580
233,581
118,582
78,583
207,584
217,585
128,586
102,587
207,588
268,589
237,590
237,591
205,592
140,593
147,594
109,595
247,596
188,597
192,598
236,599
194,600
184,601
128,602
210,603
266,604
171,605
207,606
207,607
140,608
244,609
197,610
235,611
207,612
251,613
244,614
228,615
171,616
244,617
217,618
207,619
230,620
148,621
247,622
209,623
261,624
251,625
230,626
169,627
217,628
217,629
261,630
194,631
241,632
9,633
171,634
188,635
207,636
187,637
169,638
129,639
226,640
237,641
266,642
230,643
244,644
244,645
210,646
135,647
279,648
20,649
194,650
184,651
207,652
226,653
241,654
275,655
197,656
171,657
171,658
184,659
258,660
113,661
73,662
230,663
225,664
196,665
177,666
279,667
171,668
226,669
102,670
197,671
237,672
226,673
110,674
207,675
147,676
280,677
241,678
244,679
146,680
239,681
244,682
177,683
207,684
237,685
255,686
246,687
273,688
239,689
207,690
197,691
226,692
128,693
226,694
266,695
241,696
235,697
234,698
154,699
3,700
230,701
266,702
251,703
207,704
171,705
271,706
283,707
243,708
169,709
210,710
110,711
266,712
237,713
116,714
210,715
210,716
228,717
226,718
110,719
130,720
274,721
177,722
210,723
274,724
171,725
171,726
207,727
209,728
255,729
11,730
177,731
268,732
279,733
193,734
225,735
217,736
169,737
135,738
237,739
209,740
210,741
116,742
164,743
3,744
207,745
237,746
226,747
244,748
177,749
226,750
266,751
171,752
177,753
228,754
177,755
177,756
274,757
104,758
134,759
230,760
188,761
207,762
135,763
251,764
210,765
226,766
226,767
226,768
207,769
188,770
230,771
177,772
107,773
277,774
129,775
110,776
110,777
225,778
197,779
285,780
9,781
233,782
225,783
237,784
244,785
226,786
273,787
197,788
107,789
226,790
207,791
171,792
241,793
277,794
258,795
129,796
246,797
209,798
284,799
235,800
237,801
106,802
109,803
160,804
233,805
147,806
278,807
129,808
267,809
267,810
129,811
116,812
283,813
106,814
239,815
162,816
162,817
279,818
266,819
209,820
248,821
216,822
158,823
172,824
88,825
224,826
243,827
148,828
267,829
267,830
279,831
267,832
88,833
209,834
277,835
224,836
205,837
248,838
134,839
130,840
243,841
116,842
102,843
140,844
267,845
187,846
279,847
237,848
194,849
201,850
205,851
246,852
258,853
134,854
230,855
148,856
160,857
178,858
188,859
148,860
209,861
284,862
87,863
280,864
194,865
284,866
283,867
201,868
158,869
130,870
148,871
230,872
239,873
230,874
162,875
235,876
129,877
280,878
284,879
279,880
283,881
24,882
158,883
235,884
235,885
158,886
147,887
282,888
233,889
247,890
236,891
148,892
239,893
237,894
162,895
224,896
134,897
116,898
194,899
158,900
116,901
113,902
236,903
233,904
243,905
130,906
140,907
187,908
203,909
279,910
168,911
254,912
216,913
248,914
129,915
113,916
258,917
24,918
254,919
113,920
284,921
284,922
267,923
160,924
236,925
237,926
285,927
158,928
246,929
205,930
279,931
190,932
246,933
254,934
164,935
257,936
178,937
188,938
230,939
279,940
255,941
255,942
216,943
246,944
224,945
158,946
129,947
164,948
224,949
216,950
277,951
239,952
148,953
160,954
130,955
178,956
172,957
24,958
246,959
255,960
277,961
190,962
280,963
147,964
201,965
116,966
116,967
280,968
285,969
246,970
247,971
203,972
236,973
247,974
205,975
224,976
156,977
114,978
209,979
164,980
285,981
147,982
258,983
258,984
253,985
106,986
148,987
285,988
243,989
87,990
147,991
194,992
194,993
201,994
216,995
129,996
286,997
216,998
116,999
134,1000
147,1001
201,1002
239,1003
172,1004
237,1005
279,1006
194,1007
209,1008
129,1009
147,1010
257,1011
246,1012
147,1013
279,1014
129,1015
156,1016
255,1017
162,1018
